Kazakhstan,KAZ,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,5.50000000000000E+00,1.37000000000000E+01,2.56000000000000E+01,2.95000000000000E+01,2.99000000000000E+01,3.76000000000000E+01,3.93000000000000E+01,4.56000000000000E+01,5.17000000000000E+01,8.14000000000000E+01
Kenya,KEN,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E-01,1.00000000000000E-01,1.00000000000000E-01,1.50000000000000E+00,2.10000000000000E+00,2.30000000000000E+00,3.30000000000000E+00,4.50000000000000E+00,4.90000000000000E+00,4.70000000000000E+00,4.90000000000000E+00,1.43000000000000E+01
Kiribati,KIR,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Kosovo,KSV,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Kuwait,KWT,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66000000000000E+01,1.61000000000000E+01,1.61000000000000E+01,1.45000000000000E+01,3.12000000000000E+01,3.04000000000000E+01,2.96000000000000E+01,2.90000000000000E+01,3.10000000000000E+01,2.90000000000000E+01,3.20000000000000E+01,3.42000000000000E+01
Kyrgyz Republic,KGZ,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,2.00000000000000E-01,4.00000000000000E-01,1.60000000000000E+00,3.70000000000000E+00,5.90000000000000E+00,1.19000000000000E+01,1.87000000000000E+01,2.46000000000000E+01,3.21000000000000E+01,3.82000000000000E+01,3.53000000000000E+01
Lao PDR,LAO,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Latvia,LVA,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Lebanon,LBN,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Lesotho,LSO,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+00
Liberia,LBR,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Libya,LBY,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Liechtenstein,LIE,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,1.21000000000000E+01,7.20000000000000E+00,7.30000000000000E+00,7.20000000000000E+00,1.84000000000000E+01,6.78000000000000E+01,7.56000000000000E+01,8.12000000000000E+01,8.94000000000000E+01,9.77000000000000E+01,7.93000000000000E+01
Luxembourg,LUX,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Madagascar,MDG,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Malawi,MWI,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Malaysia,MYS,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.20000000000000E+01,1.00000000000000E+02,8.34000000000000E+01,8.18000000000000E+01,7.72000000000000E+01,7.86000000000000E+01,7.71000000000000E+01
Maldives,MDV,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Mali,MLI,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Malta,MLT,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Marshall Islands,MHL,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Mauritania,MRT,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Mauritius,MUS,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Mexico,MEX,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02
Moldova,MDA,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.00000000000000E+00,3.90000000000000E+00,4.50000000000000E+00,8.80000000000000E+00,1.08000000000000E+01
Monaco,MCO,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Montenegro,MNE,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Morocco,MAR,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.40000000000000E+01,9.90000000000000E+00,1.46000000000000E+01,1.72000000000000E+01,1.96000000000000E+01,2.11000000000000E+01,2.34000000000000E+01
Mozambique,MOZ,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Myanmar,MMR,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Namibia,NAM,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53000000000000E+01,3.52000000000000E+01,3.52000000000000E+01,5.99000000000000E+01,5.96000000000000E+01,5.77000000000000E+01,5.85000000000000E+01,6.15000000000000E+01,6.39000000000000E+01,6.62000000000000E+01,6.43000000000000E+01,6.28000000000000E+01
Nauru,NRU,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,1.00000000000000E-01,1.00000000000000E-01,2.00000000000000E-01,2.00000000000000E-01,3.00000000000000E-01,3.00000000000000E-01,3.00000000000000E-01,5.00000000000000E-01,7.00000000000000E-01,1.00000000000000E+00,1.30000000000000E+00
Netherlands,NLD,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45000000000000E+01,6.89000000000000E+01,7.54000000000000E+01,7.81000000000000E+01,8.10000000000000E+01,8.35000000000000E+01,1.00000000000000E+02,8.32000000000000E+01,8.17000000000000E+01,7.99000000000000E+01,7.94000000000000E+01,7.82000000000000E+01
New Caledonia,NCL,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78000000000000E+01,9.58000000000000E+01,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02
Nicaragua,NIC,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,3.40000000000000E+00,1.00000000000000E+02,2.79000000000000E+01,2.84000000000000E+01,2.14000000000000E+01,3.19000000000000E+01,2.95000000000000E+01,3.23000000000000E+01,4.07000000000000E+01,4.87000000000000E+01
Niger,NER,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Nigeria,NGA,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.90000000000000E+00,5.80000000000000E+00,6.70000000000000E+00
Northern Mariana Islands,MNP,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02
Oman,OMN,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Pakistan,PAK,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10000000000000E+00,4.50000000000000E+00,4.80000000000000E+00
Palau,PLW,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Panama,PAN,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.30000000000000E+01,4.02000000000000E+01,4.55000000000000E+01,4.16000000000000E+01,4.37000000000000E+01,4.59000000000000E+01,3.19000000000000E+01,5.38000000000000E+01,5.79000000000000E+01,6.08000000000000E+01,6.30000000000000E+01,6.07000000000000E+01
Papua New Guinea,PNG,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,6.00000000000000E-01,1.80000000000000E+00,2.90000000000000E+00,2.80000000000000E+00,3.60000000000000E+00,3.50000000000000E+00
Paraguay,PRY,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22000000000000E+01,5.22000000000000E+01,5.22000000000000E+01,4.87000000000000E+01,4.86000000000000E+01,4.74000000000000E+01,5.05000000000000E+01,4.85000000000000E+01,4.75000000000000E+01,4.65000000000000E+01,4.55000000000000E+01,4.46000000000000E+01
Peru,PER,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71000000000000E+01,2.78000000000000E+01,2.86000000000000E+01,3.30000000000000E+01,3.32000000000000E+01,3.18000000000000E+01,3.33000000000000E+01,3.60000000000000E+01,4.25000000000000E+01,4.15000000000000E+01,1.00000000000000E+02,1.00000000000000E+02
Philippines,PHL,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40000000000000E+00,3.70000000000000E+00,4.80000000000000E+00,5.50000000000000E+00,5.40000000000000E+00,6.10000000000000E+00,7.40000000000000E+00,8.20000000000000E+00,9.00000000000000E+00,9.30000000000000E+00,1.13000000000000E+01,1.40000000000000E+01
Poland,POL,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.80000000000000E+01,3.81000000000000E+01,3.81000000000000E+01,5.15000000000000E+01,5.00000000000000E+01,6.83000000000000E+01,9.17000000000000E+01,7.48000000000000E+01,7.69000000000000E+01,8.28000000000000E+01,8.43000000000000E+01,9.10000000000000E+01
Portugal,PRT,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.90000000000000E+00,9.80000000000000E+00,9.10000000000000E+00,1.13000000000000E+01,1.13000000000000E+01,1.64000000000000E+01,1.63000000000000E+01,2.15000000000000E+01,2.29000000000000E+01,2.32000000000000E+01,2.34000000000000E+01,1.61000000000000E+01
Puerto Rico,PRI,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43000000000000E+01,6.36000000000000E+01,6.36000000000000E+01,6.20000000000000E+01,6.14000000000000E+01,7.38000000000000E+01,7.15000000000000E+01,7.23000000000000E+01,8.15000000000000E+01,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02
Qatar,QAT,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Romania,ROM,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,1.00000000000000E+00,5.50000000000000E+00,1.09000000000000E+01,2.47000000000000E+01,3.02000000000000E+01,3.33000000000000E+01,4.20000000000000E+01,4.49000000000000E+01,4.69000000000000E+01,4.66000000000000E+01,5.01000000000000E+01
Russian Federation,RUS,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92000000000000E+01,6.46000000000000E+01,7.02000000000000E+01
Rwanda,RWA,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.20000000000000E+00,7.10000000000000E+00,1.30000000000000E+01,1.57000000000000E+01,1.88000000000000E+01
Samoa,WSM,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
San Marino,SMR,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Sao Tome and Principe,STP,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Saudi Arabia,SAU,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,1.02000000000000E+01,1.25000000000000E+01,1.61000000000000E+01,1.41000000000000E+01,1.79000000000000E+01,1.80000000000000E+01,1.60000000000000E+01,3.33000000000000E+01,4.43000000000000E+01,4.70000000000000E+01,4.74000000000000E+01
Senegal,SEN,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Serbia,SRB,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,4.34000000000000E+01,5.13000000000000E+01,9.19000000000000E+01,9.42000000000000E+01,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02
Seychelles,SYC,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Sierra Leone,SLE,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Singapore,SGP,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35000000000000E+01,3.86000000000000E+01,3.86000000000000E+01,4.27000000000000E+01,4.83000000000000E+01,4.03000000000000E+01,6.08000000000000E+01,5.38000000000000E+01,5.83000000000000E+01,5.30000000000000E+01,5.08000000000000E+01,5.86000000000000E+01
Sint Maarten (Dutch part),SXM,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,1.81000000000000E+01,4.53000000000000E+01,4.03000000000000E+01,3.99000000000000E+01,4.40000000000000E+01,4.45000000000000E+01,5.61000000000000E+01,5.85000000000000E+01,6.16000000000000E+01,6.57000000000000E+01,6.73000000000000E+01
Slovenia,SVN,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+02,9.89000000000000E+01,1.00000000000000E+02,1.00000000000000E+02,1.00000000000000E+02
Solomon Islands,SLB,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
