Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Austria,AUT,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.86655300000000E+01,7.93523900000000E+01,7.80167100000000E+01,8.08631400000000E+01,7.98241400000000E+01,7.82121800000000E+01,7.74253600000000E+01,7.87216500000000E+01,7.76110200000000E+01,7.75908200000000E+01,7.72921300000000E+01,7.76844600000000E+01,7.72370500000000E+01,7.48789000000000E+01,7.21209800000000E+01,,,
Austria,AUT,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45378900000000E+01,6.43813900000000E+01,6.58533400000000E+01,5.61767000000000E+01,6.03419700000000E+01,5.64009600000000E+01,5.77643400000000E+01,5.79064800000000E+01,5.92672400000000E+01,5.82933400000000E+01,5.90766900000000E+01,5.86768300000000E+01,5.65439200000000E+01,5.90815600000000E+01,6.06107900000000E+01,,,
Austria,AUT,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.20661500000000E+01,7.24694400000000E+01,7.22939800000000E+01,7.04519800000000E+01,7.08699900000000E+01,7.29158900000000E+01,7.16610800000000E+01,7.20859300000000E+01,7.20556500000000E+01,7.18770600000000E+01,7.15804600000000E+01,7.15695900000000E+01,7.01928100000000E+01,6.96616200000000E+01,6.84961800000000E+01,,,
Azerbaijan,AZE,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,AZE,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.54212900000000E+01,,
Azerbaijan,AZE,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96019500000000E+01,5.72640300000000E+01,5.77444700000000E+01,6.32188400000000E+01,6.04496600000000E+01,5.88814400000000E+01,5.25703900000000E+01,5.04685700000000E+01,5.66720600000000E+01,5.95353700000000E+01,5.74418500000000E+01,4.86783300000000E+01,1.29468000000000E+01,,,
Azerbaijan,AZE,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35812100000000E+01,6.36563500000000E+01,6.25921100000000E+01,6.47088300000000E+01,6.48252200000000E+01,6.67912900000000E+01,6.41259900000000E+01,6.51391500000000E+01,6.62112400000000E+01,6.59035000000000E+01,6.48473400000000E+01,6.26799400000000E+01,5.28454600000000E+01,6.45195200000000E+01,,
Bahrain,BHR,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.23205400000000E+01,,,
Bangladesh,BGD,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.94136200000000E+01,5.33869600000000E+01,,,,,,
Bangladesh,BGD,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41390100000000E+01,7.31179700000000E+01,6.99743100000000E+01,7.26912400000000E+01,,,,
Bangladesh,BGD,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34911100000000E+01,7.87721700000000E+01,7.84185800000000E+01,7.83800900000000E+01,,,,
Bangladesh,BGD,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24016300000000E+01,5.97806000000000E+01,,,,,,
Barbados,BRB,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59070900000000E+01,8.07342200000000E+01,7.77979400000000E+01,6.25546400000000E+01,6.50165400000000E+01,6.68191900000000E+01,7.85930200000000E+01,,7.71904400000000E+01,,,,,,,,
Barbados,BRB,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.80865000000000E+01,9.68613200000000E+01,9.46081100000000E+01,6.21429800000000E+01,6.12313200000000E+01,6.41183100000000E+01,7.28191000000000E+01,,9.21918000000000E+01,8.02151400000000E+01,9.00551200000000E+01,8.12230700000000E+01,,,9.63190900000000E+01,9.03748600000000E+01,
Barbados,BRB,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,1.00000000000000E+02,9.33211200000000E+01,8.91690200000000E+01,8.93839500000000E+01,9.08666800000000E+01,9.09540800000000E+01,,8.07676800000000E+01,8.91517200000000E+01,9.05104700000000E+01,9.95095100000000E+01,,,3.19564000000000E+00,1.28323000000000E+00,
Barbados,BRB,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90008100000000E+01,9.07977200000000E+01,8.78357400000000E+01,6.86377500000000E+01,6.92759800000000E+01,7.24586500000000E+01,7.98676900000000E+01,,8.19341600000000E+01,7.86460700000000E+01,8.45287900000000E+01,8.33695600000000E+01,,,,4.86211200000000E+01,
Belarus,BLR,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03447100000000E+01,7.24942700000000E+01,7.34852100000000E+01,,,,,,,,,
Belarus,BLR,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03447100000000E+01,7.24942700000000E+01,7.34852100000000E+01,,,,,,,,,
Belarus,BLR,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.44115500000000E+01,5.52885600000000E+01,5.33024200000000E+01,5.38221400000000E+01,,7.31461100000000E+01,7.10540800000000E+01,6.88282000000000E+01,6.47583500000000E+01,6.59577400000000E+01,6.81077400000000E+01,
Belarus,BLR,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29733600000000E+01,6.51657600000000E+01,6.56047500000000E+01,6.44612200000000E+01,,6.65111700000000E+01,6.25683700000000E+01,6.54194500000000E+01,6.40602200000000E+01,6.40418300000000E+01,6.56284000000000E+01,
Belgium,BEL,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.40730000000000E+01,8.59363700000000E+01,8.76992200000000E+01,8.73834300000000E+01,8.75068400000000E+01,8.65211700000000E+01,8.59927500000000E+01,8.27441700000000E+01,8.40260500000000E+01,8.54028100000000E+01,8.56186100000000E+01,8.32013100000000E+01,,,
Belgium,BEL,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.65244300000000E+01,8.79667700000000E+01,8.88304700000000E+01,8.74675700000000E+01,8.74731900000000E+01,,8.67217500000000E+01,8.47656900000000E+01,8.82379500000000E+01,8.72005500000000E+01,8.73846600000000E+01,8.81371300000000E+01,,,
Belgium,BEL,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.60156400000000E+01,7.03433800000000E+01,6.94250400000000E+01,7.70248700000000E+01,7.67058400000000E+01,7.53945400000000E+01,7.60493200000000E+01,7.70254900000000E+01,7.68633000000000E+01,7.73779600000000E+01,7.74296700000000E+01,7.57047300000000E+01,,,
Belgium,BEL,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.04961000000000E+01,8.28344200000000E+01,8.41608900000000E+01,8.56957400000000E+01,8.54870800000000E+01,8.44451300000000E+01,8.44185200000000E+01,8.23266800000000E+01,8.40970300000000E+01,8.42835100000000E+01,8.44836800000000E+01,,,,
Belize,BLZ,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.85404200000000E+01,8.70726000000000E+01,,,,,,,,,,,,,,
Belize,BLZ,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.71994100000000E+01,7.33686100000000E+01,,,,,,,,,,,,,,
Belize,BLZ,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67883600000000E+01,,,,,,,,,,,,,,
Belize,BLZ,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61312200000000E+01,,6.23358200000000E+01,,,,,,,,,,,,
Benin,BEN,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.40754900000000E+01,,,,,,,,,6.92014200000000E+01,7.93942400000000E+01,8.72465800000000E+01,7.96481400000000E+01,,6.27045100000000E+01,7.18514600000000E+01,7.47281700000000E+01,
Benin,BEN,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.28960800000000E+01,,,,,,,,,8.64274900000000E+01,7.75891700000000E+01,7.81976200000000E+01,9.39142500000000E+01,,7.39063400000000E+01,7.72404200000000E+01,7.57834300000000E+01,
Benin,BEN,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.20882600000000E+01,,,,,,,,4.77837000000000E+01,,,,8.75452300000000E+01,,6.99776100000000E+01,6.99565600000000E+01,6.61602000000000E+01,
Benin,BEN,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48162600000000E+01,,6.39668900000000E+01,5.68419800000000E+01,,5.81766500000000E+01,6.42011700000000E+01,7.29598900000000E+01,7.50483800000000E+01,7.18936800000000E+01,7.52362700000000E+01,7.85722600000000E+01,8.56545600000000E+01,,6.68502200000000E+01,7.31860600000000E+01,7.35075000000000E+01,
Bermuda,BMU,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.76442900000000E+01,
Bermuda,BMU,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72772800000000E+01,,
Bhutan,BTN,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74265500000000E+01,,
Bhutan,BTN,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33398400000000E+01,7.24104200000000E+01,,8.86950900000000E+01,8.20218500000000E+01,,8.19348500000000E+01,
Bolivia,BOL,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.19315200000000E+01,6.41059900000000E+01,,7.83287900000000E+01,6.59360100000000E+01,,7.21901600000000E+01,
Bolivia,BOL,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35458800000000E+01,6.97597000000000E+01,,8.10224000000000E+01,5.94017500000000E+01,,5.78019200000000E+01,
Bolivia,BOL,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95983100000000E+01,6.81741500000000E+01,,8.28107200000000E+01,6.82166300000000E+01,,6.88432000000000E+01,
Bosnia and Herzegovina,BIH,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26106000000000E+01,,,,,,
Botswana,BWA,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.44943400000000E+01,,,,,,
Botswana,BWA,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.50357600000000E+01,7.00729400000000E+01,7.11541800000000E+01,7.16442000000000E+01,7.24647400000000E+01,,6.58602000000000E+01,6.91419400000000E+01,6.79788300000000E+01,6.67995100000000E+01,6.71320700000000E+01,6.92509800000000E+01,6.48400500000000E+01,6.78898100000000E+01,6.65770300000000E+01,,,
Brazil,BRA,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00410000000000E+01,7.60684200000000E+01,7.61433300000000E+01,7.62708200000000E+01,7.64087000000000E+01,,6.66079800000000E+01,6.99803500000000E+01,6.93268200000000E+01,6.89594800000000E+01,6.78138300000000E+01,7.21417600000000E+01,7.08094800000000E+01,7.51903300000000E+01,6.79826800000000E+01,,,
Brazil,BRA,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.42471000000000E+01,8.00596700000000E+01,7.96729200000000E+01,7.44409700000000E+01,6.76830100000000E+01,,7.21506900000000E+01,7.38821300000000E+01,7.51698600000000E+01,7.42648900000000E+01,6.90337400000000E+01,6.93851700000000E+01,7.08659000000000E+01,7.71577600000000E+01,7.34825900000000E+01,,,
Brazil,BRA,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.87333900000000E+01,7.41241400000000E+01,7.48119400000000E+01,7.41616700000000E+01,7.31193300000000E+01,,6.71863100000000E+01,7.02662900000000E+01,6.97847800000000E+01,6.89935100000000E+01,6.78249700000000E+01,7.02811100000000E+01,6.84710800000000E+01,7.31655400000000E+01,6.83176400000000E+01,,,
British Virgin Islands,VGB,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18336600000000E+01,,,8.54067700000000E+01,9.93812900000000E+01,,6.56496100000000E+01,,7.39956000000000E+01,8.67388200000000E+01,,,,,
British Virgin Islands,VGB,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.94259100000000E+01,,,9.55676000000000E+01,9.93063300000000E+01,,6.70240900000000E+01,,6.82021900000000E+01,7.67247100000000E+01,,,,,
British Virgin Islands,VGB,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,
British Virgin Islands,VGB,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02787200000000E+01,,,9.02974900000000E+01,9.93431900000000E+01,,7.78150300000000E+01,,,,,,,,
Brunei Darussalam,BRN,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54271500000000E+01,7.52325100000000E+01,7.19420700000000E+01,7.72372700000000E+01,6.01131200000000E+01,5.96522400000000E+01,5.76665100000000E+01,6.69128600000000E+01,6.08817500000000E+01,6.80192000000000E+01,6.84106900000000E+01,6.96231000000000E+01,,,
Bulgaria,BGR,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.16075000000000E+01,7.29748800000000E+01,7.33214600000000E+01,,6.57545200000000E+01,6.46627900000000E+01,6.25731600000000E+01,6.98620000000000E+01,6.64384700000000E+01,7.08614400000000E+01,7.02788400000000E+01,7.12465600000000E+01,,,
Bulgaria,BGR,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.10179400000000E+01,6.30586100000000E+01,5.58354500000000E+01,,5.79256700000000E+01,5.04158200000000E+01,5.23432800000000E+01,4.35203000000000E+01,4.63814200000000E+01,6.27594400000000E+01,8.27176000000000E+01,8.51493200000000E+01,,,
Bulgaria,BGR,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.86801900000000E+01,6.96845400000000E+01,6.82319300000000E+01,,6.31955300000000E+01,5.96588800000000E+01,5.88699500000000E+01,6.05706100000000E+01,5.87337400000000E+01,6.65560000000000E+01,7.06861200000000E+01,7.14497700000000E+01,,,
Burkina Faso,BFA,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50932900000000E+01,,,9.01675800000000E+01,5.09739600000000E+01,5.58693400000000E+01,5.09404800000000E+01,,
Burkina Faso,BFA,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.76207200000000E+01,,,7.72305400000000E+01,5.97685400000000E+01,5.95466600000000E+01,,,
Burkina Faso,BFA,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83740400000000E+01,,,,,,,,
Burkina Faso,BFA,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67152100000000E+01,,,,,,,,
Burundi,BDI,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55181800000000E+01,,9.73964300000000E+01,8.54185300000000E+01,,6.41795500000000E+01,,,,7.30154900000000E+01,6.96530300000000E+01,7.47388900000000E+01,8.60984400000000E+01,,,,
Burundi,BDI,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21908700000000E+01,,7.25990700000000E+01,6.57221900000000E+01,,6.05725300000000E+01,,,,5.51277200000000E+01,6.18174200000000E+01,6.73661300000000E+01,6.53569200000000E+01,,,,
Burundi,BDI,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.09564000000000E+01,,5.41152800000000E+01,5.56398500000000E+01,,,,,,,5.49993400000000E+01,5.66483100000000E+01,5.14530000000000E+01,6.57910200000000E+01,4.71176500000000E+01,,
Burundi,BDI,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.91162600000000E+01,,7.67241600000000E+01,7.26187600000000E+01,,5.77825200000000E+01,,,,6.14257000000000E+01,6.44429200000000E+01,6.84786800000000E+01,7.19361000000000E+01,7.75861500000000E+01,,,
Cabo Verde,CPV,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.36042900000000E+01,,8.55669900000000E+01,8.81696500000000E+01,8.09121700000000E+01,,8.82566800000000E+01,8.32013300000000E+01,,,,9.61619700000000E+01,,
Cabo Verde,CPV,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.26499500000000E+01,,7.11507000000000E+01,7.33145400000000E+01,6.76720100000000E+01,,,7.98944400000000E+01,,,,8.63170300000000E+01,,
Cabo Verde,CPV,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.69386400000000E+01,,,,,7.27954600000000E+01,,,,,,
Cabo Verde,CPV,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.99740300000000E+01,8.24251300000000E+01,,,,,7.71480600000000E+01,,,,,
