Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Botswana,BWA,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34000015258789E+01,,,,,,,,,,5.59000015258789E+01,,,,4.95000000000000E+01,,,,,
Botswana,BWA,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07000007629395E+01,,,,5.19000015258789E+01,,,,,
Botswana,BWA,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15000000000000E+01,,,,4.72999992370605E+01,,,,,
Botswana,BWA,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38000001907349E+01,,,,,,,,,,2.63999996185303E+01,,,,1.75000000000000E+01,,,,,
Botswana,BWA,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62999992370605E+01,,,,1.78999996185303E+01,,,,,
Botswana,BWA,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62000007629395E+01,,,,1.71000003814697E+01,,,,,
Botswana,BWA,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58999996185303E+01,,,,,
Botswana,BWA,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55000000000000E+01,,,,,
Botswana,BWA,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62000007629395E+01,,,,,
Brazil,BRA,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38999996185303E+01,1.41999998092651E+01,,1.50000000000000E+01,1.63999996185303E+01,1.62999992370605E+01,1.71000003814697E+01,1.76000003814697E+01,,,,,,,4.24000015258789E+01,4.10999984741211E+01,,,,3.70000000000000E+01,1.77999992370605E+01,1.76000003814697E+01,,
Brazil,BRA,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41999998092651E+01,1.46000003814697E+01,,1.51999998092651E+01,1.66000003814697E+01,1.66000003814697E+01,1.75000000000000E+01,1.78999996185303E+01,,,,,,,3.95000000000000E+01,3.77999992370605E+01,,,,3.17000007629395E+01,1.66000003814697E+01,1.63999996185303E+01,,
Brazil,BRA,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38000001907349E+01,1.40000000000000E+01,,1.48000001907349E+01,1.62999992370605E+01,1.61000003814697E+01,1.67999992370605E+01,1.73999996185303E+01,,,,,,,4.47000007629395E+01,4.35999984741211E+01,,,,4.10999984741211E+01,1.87000007629395E+01,1.86000003814697E+01,,
Brazil,BRA,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41000003814697E+01,1.45000000000000E+01,,1.53999996185303E+01,1.71000003814697E+01,1.76000003814697E+01,1.87000007629395E+01,1.95000000000000E+01,,,,,,,2.95000000000000E+01,3.06000003814697E+01,,,,3.64000015258789E+01,3.54000015258789E+01,3.60000000000000E+01,,
Brazil,BRA,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66000003814697E+01,1.72999992370605E+01,,1.85000000000000E+01,2.06000003814697E+01,2.10000000000000E+01,2.21000003814697E+01,2.31000003814697E+01,,,,,,,3.30999984741211E+01,3.42999992370605E+01,,,,3.92000007629395E+01,3.90000000000000E+01,3.97000007629395E+01,,
Brazil,BRA,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23999996185303E+01,1.26000003814697E+01,,1.33000001907349E+01,1.46000003814697E+01,1.51999998092651E+01,1.62000007629395E+01,1.67999992370605E+01,,,,,,,2.66000003814697E+01,2.77000007629395E+01,,,,3.42999992370605E+01,3.27000007629395E+01,3.30999984741211E+01,,
Brazil,BRA,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09999990463257E+00,6.30000019073486E+00,,6.69999980926514E+00,6.90000009536743E+00,7.19999980926514E+00,7.19999980926514E+00,7.19999980926514E+00,,,,,,,8.80000019073486E+00,9.30000019073486E+00,,,,1.72000007629395E+01,1.26999998092651E+01,1.33999996185303E+01,,
Brazil,BRA,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.40000009536743E+00,7.40000009536743E+00,,8.00000000000000E+00,8.39999961853027E+00,8.69999980926514E+00,8.69999980926514E+00,8.50000000000000E+00,,,,,,,1.11000003814697E+01,1.18999996185303E+01,,,,2.18999996185303E+01,1.63999996185303E+01,1.72999992370605E+01,,
Brazil,BRA,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.30000019073486E+00,5.50000000000000E+00,,5.90000009536743E+00,5.90000009536743E+00,6.09999990463257E+00,6.30000019073486E+00,6.19999980926514E+00,,,,,,,7.00000000000000E+00,7.30000019073486E+00,,,,1.36000003814697E+01,9.80000019073486E+00,1.03999996185303E+01,,
British Virgin Islands,VGB,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.60999984741211E+01,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93999996185303E+01,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12999992370605E+01,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42999992370605E+01,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00000000000000E+01,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00999984741211E+01,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77000007629395E+01,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90000000000000E+01,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67000007629395E+01,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22999992370605E+01,3.35000000000000E+01,3.12000007629395E+01,3.00000000000000E+01,2.76000003814697E+01,2.72999992370605E+01,,,2.47000007629395E+01,2.17000007629395E+01,2.17999992370605E+01,2.06000003814697E+01,2.07000007629395E+01,1.92999992370605E+01,1.70000000000000E+01,1.58000001907349E+01,1.58999996185303E+01,1.55000000000000E+01,1.41999998092651E+01,1.33999996185303E+01,1.28000001907349E+01,1.25000000000000E+01,1.36999998092651E+01,
Bulgaria,BGR,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98999996185303E+01,,,,,,,,2.17999992370605E+01,1.92000007629395E+01,1.92999992370605E+01,1.77999992370605E+01,1.85000000000000E+01,1.70000000000000E+01,1.51000003814697E+01,1.45000000000000E+01,1.43000001907349E+01,1.38000001907349E+01,1.26999998092651E+01,1.21000003814697E+01,1.15000000000000E+01,1.08999996185303E+01,1.18000001907349E+01,
Bulgaria,BGR,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45999984741211E+01,,,,,,,,2.71000003814697E+01,2.40000000000000E+01,2.40000000000000E+01,2.31000003814697E+01,2.26000003814697E+01,2.13999996185303E+01,1.87000007629395E+01,1.70000000000000E+01,1.72999992370605E+01,1.70000000000000E+01,1.55000000000000E+01,1.45000000000000E+01,1.40000000000000E+01,1.38999996185303E+01,1.53999996185303E+01,
Bulgaria,BGR,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94000015258789E+01,4.90000000000000E+01,5.05000000000000E+01,5.12000007629395E+01,5.29000015258789E+01,5.34000015258789E+01,,,5.49000015258789E+01,5.50999984741211E+01,5.52999992370605E+01,5.52999992370605E+01,5.47999992370605E+01,5.59000015258789E+01,5.82999992370605E+01,5.92999992370605E+01,5.89000015258789E+01,5.87000007629395E+01,5.97999992370605E+01,6.00000000000000E+01,6.00999984741211E+01,5.89000015258789E+01,5.67000007629395E+01,
Bulgaria,BGR,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92000007629395E+01,,,,,,,,5.29000015258789E+01,5.20999984741211E+01,5.20000000000000E+01,5.22000007629395E+01,5.10000000000000E+01,5.17999992370605E+01,5.39000015258789E+01,5.45000000000000E+01,5.44000015258789E+01,5.39000015258789E+01,5.42000007629395E+01,5.40999984741211E+01,5.42000007629395E+01,5.29000015258789E+01,5.07000007629395E+01,
Bulgaria,BGR,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95000000000000E+01,,,,,,,,5.65999984741211E+01,5.77000007629395E+01,5.82000007629395E+01,5.80000000000000E+01,5.80999984741211E+01,5.94000015258789E+01,6.22000007629395E+01,6.35000000000000E+01,6.27999992370605E+01,6.29000015258789E+01,6.48000030517578E+01,6.51999969482422E+01,6.53000030517578E+01,6.40999984741210E+01,6.17999992370605E+01,
Bulgaria,BGR,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76000003814697E+01,1.73999996185303E+01,1.82999992370605E+01,1.87999992370605E+01,1.91000003814697E+01,1.92999992370605E+01,,,2.03999996185303E+01,2.32000007629395E+01,2.28999996185303E+01,2.33999996185303E+01,2.37000007629395E+01,2.41000003814697E+01,2.42000007629395E+01,2.42999992370605E+01,2.46000003814697E+01,2.52999992370605E+01,2.56000003814697E+01,2.62000007629395E+01,2.66000003814697E+01,2.81000003814697E+01,2.96000003814697E+01,
Bulgaria,BGR,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00000000000000E+01,,,,,,,,2.52000007629395E+01,2.87000007629395E+01,2.87000007629395E+01,2.93999996185303E+01,2.97999992370605E+01,3.05000000000000E+01,3.05000000000000E+01,3.05000000000000E+01,3.07999992370605E+01,3.18999996185303E+01,3.27999992370605E+01,3.35000000000000E+01,3.37999992370605E+01,3.55999984741211E+01,3.75000000000000E+01,
Bulgaria,BGR,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53000001907349E+01,,,,,,,,1.62999992370605E+01,1.82999992370605E+01,1.77999992370605E+01,1.81000003814697E+01,1.82999992370605E+01,1.85000000000000E+01,1.85000000000000E+01,1.88999996185303E+01,1.92000007629395E+01,1.96000003814697E+01,1.92000007629395E+01,1.97999992370605E+01,2.02999992370605E+01,2.16000003814697E+01,2.27000007629395E+01,
Burkina Faso,BFA,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61000003814697E+01,2.65000000000000E+01,2.72999992370605E+01,2.80000000000000E+01,,,
Cambodia,KHM,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65000000000000E+01,1.85000000000000E+01,2.07999992370605E+01,2.05000000000000E+01,,,
Cambodia,KHM,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09999990463257E+00,2.09999990463257E+00,2.50000000000000E+00,2.79999995231628E+00,,,
Cambodia,KHM,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28999996185303E+01,2.17999992370605E+01,2.07999992370605E+01,1.97999992370605E+01,1.92999992370605E+01,1.87999992370605E+01,1.80000000000000E+01,1.71000003814697E+01,1.67000007629395E+01,1.58999996185303E+01,1.53999996185303E+01,1.46000003814697E+01,1.45000000000000E+01,1.38000001907349E+01,1.35000000000000E+01,1.26999998092651E+01,1.20000000000000E+01,1.16000003814697E+01,1.11999998092651E+01,1.06999998092651E+01,1.03000001907349E+01,
Canada,CAN,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96000003814697E+01,1.87999992370605E+01,1.75000000000000E+01,1.71000003814697E+01,1.67000007629395E+01,1.61000003814697E+01,1.56000003814697E+01,1.48000001907349E+01,1.43000001907349E+01,1.36999998092651E+01,1.31999998092651E+01,1.21999998092651E+01,1.26000003814697E+01,1.18000001907349E+01,1.13999996185303E+01,1.06999998092651E+01,1.00000000000000E+01,9.60000038146973E+00,9.10000038146973E+00,8.69999980926514E+00,8.39999961853027E+00,
Canada,CAN,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56000003814697E+01,2.42000007629395E+01,2.35000000000000E+01,2.20000000000000E+01,2.13999996185303E+01,2.11000003814697E+01,2.00000000000000E+01,1.91000003814697E+01,1.87999992370605E+01,1.78999996185303E+01,1.72000007629395E+01,1.66000003814697E+01,1.62000007629395E+01,1.56000003814697E+01,1.53000001907349E+01,1.46000003814697E+01,1.38000001907349E+01,1.33000001907349E+01,1.31000003814697E+01,1.26000003814697E+01,1.21000003814697E+01,
Canada,CAN,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10000000000000E+01,3.08999996185303E+01,3.12000007629395E+01,3.01000003814697E+01,4.22999992370605E+01,4.22000007629395E+01,4.25999984741211E+01,4.19000015258789E+01,4.17000007629395E+01,4.15000000000000E+01,4.20000000000000E+01,4.12000007629395E+01,4.02999992370605E+01,4.00000000000000E+01,4.00000000000000E+01,3.97999992370605E+01,3.95999984741211E+01,3.92000007629395E+01,3.82999992370605E+01,3.82999992370605E+01,3.82000007629395E+01,
